,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
37040,17900,suv,2011,automatik,184,i_reihe,50000,12,diesel,hyundai,nein
37041,11500,cabrio,2008,manuell,116,cooper,50000,5,benzin,mini,nein
37042,28000,limousine,2011,automatik,231,e_klasse,125000,10,diesel,mercedes_benz,nein
37043,10000,bus,2004,manuell,174,transporter,150000,2,diesel,volkswagen,nein
37044,12450,suv,2011,automatik,140,yeti,150000,3,diesel,skoda,nein
37045,17400,limousine,2014,manuell,105,a3,70000,1,diesel,audi,nein
37046,13000,limousine,2010,automatik,190,a6,150000,6,diesel,audi,nein
37047,32000,limousine,2009,manuell,305,focus,40000,6,benzin,ford,nein
37048,11500,cabrio,2008,manuell,116,cooper,100000,7,benzin,mini,nein
37049,16700,limousine,2012,manuell,140,passat,60000,3,diesel,volkswagen,nein
37050,24900,limousine,2015,automatik,136,1er,10000,10,benzin,bmw,ja
37051,16250,suv,2011,manuell,163,andere,50000,1,diesel,jeep,nein
37052,10900,limousine,2015,automatik,125,golf,20000,1,benzin,volkswagen,ja
37053,21900,cabrio,2010,manuell,306,1er,60000,7,benzin,bmw,nein
37054,21000,limousine,2010,automatik,310,a5,150000,11,diesel,audi,nein
37055,17700,kombi,2011,manuell,140,passat,100000,11,diesel,volkswagen,nein
37056,49999,suv,2013,automatik,306,m_klasse,30000,1,benzin,mercedes_benz,nein
37057,11500,limousine,2013,manuell,140,superb,150000,7,diesel,skoda,ja
37058,13500,bus,2009,manuell,140,galaxy,90000,9,diesel,ford,nein
37059,21900,kombi,2010,automatik,231,c_klasse,100000,5,diesel,mercedes_benz,nein
37060,12750,suv,2007,automatik,190,m_klasse,150000,3,diesel,mercedes_benz,nein
37061,14500,limousine,2008,automatik,102,a3,70000,11,benzin,audi,nein
37062,23500,limousine,2010,manuell,204,5er,125000,9,benzin,bmw,nein
37063,11000,kombi,2008,automatik,197,5er,150000,8,diesel,bmw,nein
37064,29300,bus,2011,automatik,179,transporter,80000,2,diesel,volkswagen,nein
37065,25390,limousine,2015,manuell,150,a3,20000,1,diesel,audi,nein
37066,16900,limousine,2009,manuell,310,leon,70000,8,benzin,seat,nein
37067,17999,limousine,2013,automatik,150,golf,90000,1,diesel,volkswagen,nein
37068,20400,limousine,2008,automatik,286,5er,150000,7,diesel,bmw,nein
37069,11900,limousine,2009,manuell,170,andere,150000,2,benzin,volvo,nein
37070,18999,cabrio,2005,automatik,272,slk,80000,3,benzin,mercedes_benz,nein
37071,12750,limousine,2011,manuell,125,leon,70000,4,benzin,seat,nein
37072,18300,kombi,2013,manuell,150,avensis,60000,12,diesel,toyota,nein
37073,11350,limousine,2012,automatik,125,focus,50000,2,benzin,ford,nein
37074,24950,suv,2008,automatik,224,m_klasse,80000,3,diesel,mercedes_benz,nein
37075,11500,kombi,2011,manuell,105,octavia,70000,5,benzin,skoda,nein
37076,14000,kombi,2012,automatik,140,scenic,40000,3,benzin,renault,nein
37077,22000,limousine,2010,manuell,271,golf,80000,9,benzin,volkswagen,nein
37078,30880,limousine,2014,automatik,170,e_klasse,20000,7,diesel,mercedes_benz,nein
37079,15750,coupe,2007,automatik,231,3er,150000,10,diesel,bmw,nein
37080,17300,kombi,2011,manuell,170,andere,125000,10,diesel,mercedes_benz,nein
37081,11500,kombi,2010,manuell,160,altea,70000,11,benzin,seat,nein
37082,27500,coupe,2010,automatik,245,andere,150000,10,diesel,audi,nein
37083,17900,bus,2012,automatik,163,s_max,90000,5,diesel,ford,nein
37084,23900,cabrio,1973,automatik,193,sl,100000,1,benzin,mercedes_benz,nein
37085,11500,kombi,2012,manuell,140,mondeo,125000,5,diesel,ford,nein
37086,16500,limousine,2015,manuell,116,astra,20000,6,benzin,opel,nein
37087,11999,cabrio,2006,manuell,163,a4,90000,4,benzin,audi,nein
37088,45750,cabrio,2015,automatik,300,a3,10000,4,benzin,audi,nein
37089,16200,limousine,2016,automatik,114,andere,5000,4,benzin,renault,nein
37090,12990,cabrio,2007,manuell,185,spider,50000,2,benzin,alfa_romeo,nein
37091,13500,suv,2008,manuell,150,cr_reihe,125000,4,benzin,honda,nein
37092,14800,suv,2004,automatik,340,cayenne,150000,4,benzin,porsche,nein
37093,10000,kombi,2011,manuell,200,mondeo,50000,3,diesel,ford,nein
37094,12000,kombi,2009,manuell,179,a4,125000,7,benzin,audi,nein
37095,10500,suv,2007,manuell,170,sorento,150000,4,diesel,kia,nein
37096,10900,cabrio,2006,manuell,220,c_reihe,150000,9,benzin,volvo,nein
37097,12500,kombi,2011,automatik,105,octavia,60000,9,diesel,skoda,nein
37098,14800,kombi,2011,manuell,155,5_reihe,40000,10,benzin,peugeot,nein
37099,10490,limousine,2009,manuell,122,golf,70000,11,benzin,volkswagen,nein
37100,16450,limousine,2006,automatik,218,x_reihe,150000,3,diesel,bmw,nein
37101,10850,cabrio,2003,manuell,192,z_reihe,150000,4,benzin,bmw,nein
37102,12999,bus,2010,manuell,150,5_reihe,100000,3,diesel,peugeot,nein
37103,18490,coupe,2013,manuell,178,laguna,60000,9,diesel,renault,nein
37104,10990,bus,2009,automatik,105,touran,100000,11,diesel,volkswagen,nein
37105,11500,kombi,2008,manuell,156,c_klasse,150000,2,benzin,mercedes_benz,nein
37106,11700,limousine,2006,automatik,224,phaeton,150000,1,diesel,volkswagen,nein
37107,14950,limousine,2012,manuell,105,golf,60000,6,diesel,volkswagen,nein
37108,11200,coupe,2009,manuell,160,scirocco,150000,7,benzin,volkswagen,nein
37109,11500,kombi,2011,manuell,125,superb,100000,10,benzin,skoda,nein
37110,15800,limousine,2007,automatik,320,s_klasse,150000,7,diesel,mercedes_benz,nein
37111,12000,coupe,1992,manuell,238,andere,150000,10,benzin,toyota,nein
37112,14790,suv,2011,manuell,122,tiguan,30000,6,benzin,volkswagen,nein
37113,14300,coupe,2007,automatik,224,clk,150000,6,diesel,mercedes_benz,nein
37114,10450,kombi,2010,manuell,163,3er,150000,5,diesel,bmw,nein
37115,18750,coupe,2010,manuell,211,a5,125000,2,benzin,audi,nein
37116,13700,coupe,2004,manuell,205,mustang,150000,11,benzin,ford,nein
37117,14100,kombi,2011,automatik,160,insignia,100000,4,diesel,opel,nein
37118,10500,limousine,2010,automatik,160,insignia,150000,10,diesel,opel,nein
37119,13500,coupe,2008,manuell,170,3er,80000,6,benzin,bmw,nein
37120,14990,kombi,2010,manuell,156,c_klasse,100000,10,benzin,mercedes_benz,nein
37121,14950,bus,1995,manuell,140,transporter,20000,3,benzin,volkswagen,nein
37122,37500,limousine,2012,automatik,367,a6,125000,4,diesel,audi,nein
37123,23800,kombi,2011,automatik,265,e_klasse,150000,2,diesel,mercedes_benz,nein
37124,13400,kombi,2008,automatik,232,a6,150000,7,diesel,audi,nein
37125,10499,cabrio,2007,manuell,126,mx_reihe,40000,3,benzin,mazda,nein
37126,27999,suv,2014,manuell,197,sorento,30000,3,diesel,kia,nein
37127,12887,kombi,2007,automatik,224,e_klasse,150000,7,diesel,mercedes_benz,nein
37128,14500,kleinwagen,2010,automatik,122,a1,50000,11,benzin,audi,nein
37129,18999,cabrio,2006,automatik,265,z_reihe,100000,6,benzin,bmw,nein
37130,10500,kombi,2009,manuell,102,caddy,60000,11,benzin,volkswagen,nein
37131,65000,suv,2015,automatik,256,discovery,20000,6,diesel,land_rover,nein
37132,28350,suv,2010,automatik,220,wrangler,50000,10,benzin,jeep,nein
37133,10999,kombi,2008,manuell,239,a4,150000,4,diesel,audi,nein
37134,15990,kombi,2013,manuell,114,v60,70000,10,diesel,volvo,nein
37135,11500,kombi,2009,manuell,197,3er,150000,1,diesel,bmw,nein
37136,11999,limousine,2009,automatik,190,5er,150000,6,benzin,bmw,nein
37137,12800,suv,2012,manuell,117,qashqai,70000,2,benzin,nissan,nein
37138,12650,suv,2011,manuell,135,sportage,90000,2,benzin,kia,nein
37139,21225,limousine,2007,manuell,306,3er,150000,9,benzin,bmw,nein
37140,30500,cabrio,2013,automatik,184,slk,30000,4,benzin,mercedes_benz,nein
37141,14222,limousine,2013,manuell,150,focus,50000,3,benzin,ford,nein
37142,15990,kleinwagen,2015,manuell,110,polo,20000,6,benzin,volkswagen,nein
37143,12999,limousine,2005,automatik,258,3er,150000,1,benzin,bmw,nein
37144,20900,limousine,2009,automatik,231,e_klasse,150000,4,diesel,mercedes_benz,nein
37145,10800,limousine,2010,manuell,105,golf,70000,7,diesel,volkswagen,nein
37146,11000,coupe,2009,manuell,160,scirocco,90000,6,benzin,volkswagen,nein
37147,28450,limousine,2014,manuell,179,a3,30000,7,benzin,audi,nein
37148,22690,limousine,2011,automatik,170,e_klasse,80000,7,diesel,mercedes_benz,nein
37149,10050,kombi,2006,manuell,140,v70,125000,6,benzin,volvo,nein
37150,14700,limousine,2010,manuell,150,qashqai,70000,10,diesel,nissan,nein
37151,14450,suv,2011,manuell,135,i_reihe,40000,3,benzin,hyundai,nein
37152,25500,limousine,2013,automatik,245,3er,50000,10,benzin,bmw,nein
37153,40500,limousine,2013,automatik,306,x_reihe,80000,7,diesel,bmw,nein
37154,10800,kombi,2010,manuell,109,v50,150000,5,diesel,volvo,nein
37155,16700,suv,2009,manuell,170,tiguan,150000,1,diesel,volkswagen,nein
37156,11950,bus,2011,manuell,105,touran,150000,12,diesel,volkswagen,nein
37157,10250,limousine,2006,automatik,150,c_klasse,150000,2,diesel,mercedes_benz,nein
37158,18800,limousine,2013,automatik,140,jetta,40000,7,diesel,volkswagen,nein
37159,10950,kombi,2007,automatik,179,a6,150000,12,diesel,audi,nein
37160,26890,limousine,2012,automatik,245,3er,70000,9,benzin,bmw,nein
37161,12000,limousine,2009,automatik,197,5er,150000,6,diesel,bmw,nein
37162,10200,kombi,2006,manuell,179,a6,150000,12,diesel,audi,nein
37163,13755,suv,2009,manuell,170,tiguan,125000,7,diesel,volkswagen,nein
37164,11999,kombi,2012,automatik,143,3er,150000,6,diesel,bmw,nein
37165,10499,suv,2005,manuell,250,cayenne,150000,1,benzin,porsche,nein
37166,15690,coupe,2011,automatik,170,cc,125000,4,diesel,volkswagen,nein
37167,25999,coupe,2001,manuell,300,911,150000,11,benzin,porsche,nein
37168,10400,kombi,2008,automatik,140,a3,150000,11,diesel,audi,nein
37169,13650,limousine,2012,manuell,105,golf,70000,6,benzin,volkswagen,nein
37170,48500,bus,2014,manuell,140,transporter,20000,8,diesel,volkswagen,nein
37171,16400,kombi,2012,manuell,160,insignia,80000,4,diesel,opel,nein
37172,47900,bus,2012,manuell,179,transporter,40000,3,diesel,volkswagen,nein
37173,10500,bus,2013,manuell,110,note,50000,3,benzin,nissan,nein
37174,69993,coupe,1996,automatik,286,911,150000,5,benzin,porsche,nein
37175,15000,limousine,2011,manuell,184,cooper,60000,2,benzin,mini,nein
37176,16000,bus,2013,manuell,122,b_klasse,50000,1,benzin,mercedes_benz,nein
37177,26590,kombi,2013,automatik,184,3er,80000,9,diesel,bmw,nein
37178,27900,limousine,2012,manuell,143,q5,70000,8,diesel,audi,nein
37179,11990,limousine,2011,manuell,150,focus,60000,6,benzin,ford,nein
37180,15950,limousine,2012,manuell,131,qashqai,60000,3,diesel,nissan,nein
37181,22000,limousine,2008,automatik,197,5er,80000,3,diesel,bmw,nein
37182,15950,kombi,2012,manuell,160,insignia,80000,12,diesel,opel,nein
37183,28350,suv,2014,automatik,197,sorento,50000,5,diesel,kia,nein
37184,19990,bus,2013,manuell,140,transporter,150000,6,diesel,volkswagen,nein
37185,18990,coupe,2012,manuell,184,1er,60000,2,diesel,bmw,nein
37186,22490,coupe,2011,manuell,179,a5,125000,11,benzin,audi,nein
37187,20800,limousine,2013,manuell,220,octavia,40000,11,benzin,skoda,nein
37188,17500,coupe,2008,automatik,265,a5,90000,6,benzin,audi,nein
37189,19300,cabrio,2015,manuell,105,beetle,20000,5,benzin,volkswagen,nein
37190,29900,suv,2013,automatik,170,glk,20000,4,diesel,mercedes_benz,nein
37191,12500,bus,1997,manuell,102,transporter,150000,10,diesel,volkswagen,nein
37192,41000,limousine,2015,automatik,190,x_reihe,10000,11,diesel,bmw,nein
37193,10500,kombi,2007,automatik,177,5er,150000,10,diesel,bmw,nein
37194,24000,coupe,2008,manuell,354,andere,150000,1,benzin,audi,nein
37195,55000,coupe,1981,automatik,245,andere,5000,5,benzin,mercedes_benz,nein
37196,13990,coupe,2008,automatik,300,cc,150000,7,benzin,volkswagen,nein
37197,29900,limousine,2015,manuell,179,a3,20000,4,benzin,audi,nein
37198,11500,cabrio,2006,manuell,177,z_reihe,125000,12,benzin,bmw,nein
37199,20500,coupe,2010,automatik,204,e_klasse,150000,7,diesel,mercedes_benz,nein
37200,18300,cabrio,1996,automatik,231,sl,125000,6,benzin,mercedes_benz,nein
37201,22490,kombi,2014,manuell,110,a3,20000,6,diesel,audi,nein
37202,22450,kombi,2014,manuell,140,passat,20000,10,diesel,volkswagen,nein
37203,16445,kleinwagen,2012,manuell,105,a1,90000,5,diesel,audi,nein
37204,16500,suv,2004,automatik,299,discovery,125000,11,benzin,land_rover,nein
37205,29799,suv,2014,automatik,184,x_reihe,40000,9,diesel,bmw,nein
37206,11000,suv,2010,automatik,195,freelander,150000,6,diesel,land_rover,nein
37207,39500,cabrio,2010,automatik,387,e_klasse,50000,11,benzin,mercedes_benz,nein
37208,36999,cabrio,2008,automatik,315,sl,90000,8,benzin,mercedes_benz,nein
37209,15590,cabrio,2005,automatik,245,sl,150000,3,benzin,mercedes_benz,nein
37210,11800,limousine,2013,manuell,105,octavia,100000,5,diesel,skoda,nein
37211,17900,cabrio,2004,automatik,344,andere,100000,6,benzin,audi,nein
37212,11500,coupe,1996,manuell,300,andere,125000,3,benzin,nissan,nein
37213,41900,bus,2015,manuell,140,transporter,30000,1,diesel,volkswagen,nein
37214,82800,suv,2015,automatik,211,g_klasse,20000,1,diesel,mercedes_benz,nein
37215,29900,limousine,2009,automatik,245,7er,80000,12,diesel,bmw,nein
37216,22000,coupe,2008,automatik,354,andere,125000,4,benzin,audi,nein
37217,13590,kombi,2011,automatik,140,a3,150000,2,diesel,audi,nein
37218,34950,bus,2013,automatik,140,transporter,50000,10,diesel,volkswagen,nein
37219,16500,coupe,2013,automatik,265,scirocco,40000,3,benzin,volkswagen,nein
37220,22650,coupe,2007,automatik,258,andere,100000,9,benzin,jaguar,nein
37221,17450,coupe,2007,automatik,306,3er,150000,8,benzin,bmw,nein
37222,24000,coupe,2009,automatik,354,a5,150000,4,benzin,audi,nein
37223,23500,cabrio,2003,automatik,245,andere,40000,2,benzin,mercedes_benz,nein
37224,23900,suv,2009,automatik,224,glk,90000,1,diesel,mercedes_benz,nein
37225,26990,kombi,2014,automatik,170,superb,30000,5,diesel,skoda,nein
37226,13900,limousine,2012,manuell,136,a4,125000,2,diesel,audi,nein
37227,22900,suv,2016,manuell,105,cx_reihe,20000,1,diesel,mazda,nein
37228,26900,limousine,2006,automatik,387,s_klasse,125000,9,benzin,mercedes_benz,nein
37229,12000,limousine,2008,manuell,140,a6,150000,1,diesel,audi,nein
37230,11500,kombi,2007,manuell,160,a3,125000,4,benzin,audi,nein
37231,19000,suv,2013,manuell,131,qashqai,20000,12,diesel,nissan,nein
37232,15800,limousine,2011,manuell,160,a3,60000,5,benzin,audi,nein
37233,11999,kombi,2012,manuell,110,octavia,70000,5,diesel,skoda,nein
37234,34950,coupe,2010,manuell,340,tt,50000,6,benzin,audi,nein
37235,11950,andere,2007,manuell,167,andere,90000,10,diesel,mitsubishi,nein
37236,12990,bus,2002,manuell,151,transporter,150000,9,diesel,volkswagen,nein
37237,12999,coupe,2009,manuell,200,passat,150000,9,benzin,volkswagen,nein
37238,25999,suv,2015,manuell,150,kuga,5000,11,benzin,ford,nein
37239,25400,kleinwagen,2014,manuell,231,andere,20000,10,benzin,audi,nein
37240,12350,limousine,2010,manuell,105,golf,30000,2,diesel,volkswagen,nein
37241,12700,limousine,2009,manuell,235,5er,150000,6,diesel,bmw,nein
37242,13200,kleinwagen,2011,manuell,122,a1,60000,5,benzin,audi,nein
37243,11900,cabrio,2009,manuell,120,cooper,80000,7,benzin,mini,nein
37244,67000,suv,2013,automatik,435,gl,40000,9,benzin,mercedes_benz,nein
37245,12990,limousine,2010,automatik,122,golf,60000,4,benzin,volkswagen,nein
37246,33900,limousine,2014,automatik,204,a6,30000,1,diesel,audi,nein
37247,15990,suv,2006,automatik,218,x_reihe,150000,10,diesel,bmw,nein
37248,11900,suv,2006,automatik,250,cayenne,100000,3,benzin,porsche,nein
37249,25890,suv,2016,manuell,190,navara,5000,2,diesel,nissan,nein
37250,10900,kleinwagen,2011,manuell,105,polo,50000,1,benzin,volkswagen,nein
37251,11700,kombi,2009,manuell,185,6_reihe,125000,7,diesel,mazda,nein
37252,14200,suv,2009,automatik,200,kuga,150000,5,benzin,ford,nein
37253,13990,kombi,2011,manuell,102,caddy,90000,1,diesel,volkswagen,nein
37254,16800,limousine,2009,automatik,232,a8,150000,11,diesel,audi,nein
37255,75300,suv,2014,automatik,258,andere,80000,5,diesel,porsche,nein
37256,18599,bus,2013,manuell,140,galaxy,60000,10,diesel,ford,nein
37257,13000,kombi,2006,manuell,170,passat,150000,10,diesel,volkswagen,nein
37258,16100,limousine,2012,automatik,245,3er,125000,12,benzin,bmw,nein
37259,13980,limousine,2011,manuell,143,a4,125000,10,diesel,audi,nein
37260,16199,coupe,2009,automatik,200,scirocco,60000,6,benzin,volkswagen,nein
37261,13900,cabrio,2003,automatik,218,clk,60000,11,benzin,mercedes_benz,nein
37262,17750,suv,2008,automatik,190,discovery,150000,3,diesel,land_rover,nein
37263,19500,suv,2013,manuell,165,cx_reihe,50000,3,benzin,mazda,nein
37264,14000,kleinwagen,2012,automatik,105,fabia,30000,9,benzin,skoda,nein
37265,13550,coupe,2012,manuell,122,cooper,50000,1,benzin,mini,nein
37266,12900,limousine,2008,automatik,177,5er,150000,1,diesel,bmw,nein
37267,26599,limousine,2011,automatik,258,s_klasse,150000,10,diesel,mercedes_benz,nein
37268,21850,suv,2010,automatik,170,q5,150000,7,diesel,audi,nein
37269,12500,coupe,2010,manuell,160,scirocco,70000,8,benzin,volkswagen,nein
37270,26950,suv,2015,manuell,150,4_reihe,5000,8,diesel,peugeot,nein
37271,25500,coupe,2013,manuell,184,3er,40000,7,diesel,bmw,nein
37272,82700,limousine,2015,automatik,306,x_reihe,20000,5,benzin,bmw,nein
37273,19500,cabrio,2006,manuell,232,a4,125000,3,diesel,audi,nein
37274,23900,kombi,2014,automatik,170,superb,100000,8,diesel,skoda,nein
37275,31111,cabrio,2013,automatik,306,1er,40000,4,benzin,bmw,nein
37276,19800,coupe,2008,manuell,239,a5,150000,4,diesel,audi,nein
37277,10900,limousine,2012,manuell,122,golf,80000,3,benzin,volkswagen,nein
37278,46490,suv,2012,automatik,245,cayenne,100000,5,diesel,porsche,nein
37279,10990,kombi,2011,manuell,136,159,90000,4,diesel,alfa_romeo,nein
37280,16700,suv,2011,manuell,150,x_reihe,40000,5,benzin,bmw,nein
37281,11800,bus,2008,manuell,140,caddy,125000,11,diesel,volkswagen,nein
37282,24900,cabrio,1994,automatik,394,sl,40000,1,benzin,mercedes_benz,nein
37283,22300,limousine,2014,manuell,109,a_klasse,30000,5,diesel,mercedes_benz,nein
37284,15490,limousine,2011,manuell,143,x_reihe,125000,11,diesel,bmw,nein
37285,12999,limousine,2012,manuell,140,golf,60000,2,diesel,volkswagen,nein
37286,12800,limousine,2004,automatik,218,x_reihe,150000,3,diesel,bmw,nein
37287,30000,limousine,2010,manuell,370,focus,40000,9,benzin,ford,nein
37288,12900,limousine,2007,automatik,170,e_klasse,125000,7,diesel,mercedes_benz,nein
37289,22499,bus,2014,automatik,140,touran,20000,5,benzin,volkswagen,nein
37290,12500,kombi,2005,manuell,163,3er,150000,5,diesel,bmw,nein
37291,17899,limousine,2013,manuell,109,a_klasse,50000,2,diesel,mercedes_benz,nein
37292,15600,bus,2013,manuell,102,caddy,60000,1,diesel,volkswagen,nein
37293,16400,limousine,2011,manuell,156,outlander,125000,4,diesel,mitsubishi,nein
37294,18699,kombi,2011,automatik,184,5er,150000,11,diesel,bmw,nein
37295,15900,limousine,2011,automatik,177,1er,80000,6,diesel,bmw,nein
37296,15500,limousine,2008,automatik,235,x_reihe,150000,1,diesel,bmw,nein
37297,35000,suv,2011,automatik,245,cayenne,150000,7,diesel,porsche,nein
37298,29400,bus,2013,manuell,140,transporter,70000,12,diesel,volkswagen,nein
37299,17900,kombi,2010,automatik,204,5er,150000,12,diesel,bmw,nein
37300,12800,suv,2012,manuell,136,i_reihe,70000,11,diesel,hyundai,nein
37301,21300,kombi,2014,manuell,170,superb,50000,2,diesel,skoda,nein
37302,21500,coupe,2009,automatik,292,e_klasse,50000,9,benzin,mercedes_benz,nein
37303,20900,bus,2013,automatik,140,touran,50000,1,diesel,volkswagen,nein
37304,19000,coupe,2011,manuell,235,golf,60000,3,benzin,volkswagen,nein
37305,49900,coupe,2010,automatik,345,911,90000,11,benzin,porsche,nein
37306,18000,kombi,2012,manuell,156,c_klasse,70000,3,benzin,mercedes_benz,nein
37307,12299,limousine,2012,manuell,150,c4,60000,3,diesel,citroen,nein
37308,12499,bus,2008,automatik,170,touran,150000,4,benzin,volkswagen,nein
37309,12800,cabrio,2009,manuell,122,eos,100000,6,benzin,volkswagen,nein
37310,37911,coupe,1981,manuell,209,911,50000,6,benzin,porsche,nein
37311,16850,coupe,2012,automatik,140,scirocco,80000,1,diesel,volkswagen,nein
37312,26900,limousine,2013,automatik,184,3er,50000,11,diesel,bmw,nein
37313,14999,coupe,2012,manuell,165,astra,80000,5,diesel,opel,nein
37314,20000,limousine,2011,manuell,204,c_klasse,150000,8,diesel,mercedes_benz,nein
37315,12990,kombi,2009,manuell,140,a3,150000,1,diesel,audi,nein
37316,14350,kombi,2010,manuell,125,superb,70000,6,benzin,skoda,nein
